7,0,0,7.1,1,69,-6,3,5,3,12,23,43,0,1028,7,10,320,10
11,3,0,7.1,2,76,-1,5,7,5,17,50,56,0.4,1026,11,9,164,13
7,2,0,8.7,3,84,-5,1,5,1,26,2,51,0,1029,7,10,316,20
7,1,0,8.7,2,91,-8,3,6,3,18,3,36,0,1029,7,10,315,14
9,3,0,8.7,3,98,-3,7,9,7,12,3,45,0,1028,9,10,231,10
13,7,0,8.7,4,100,3,8,10,8,22,17,60,0,1025,13,10,232,15
10,5,0,8.7,3,87,1,6,8,6,23,19,60,0,1031,10,10,260,16
11,8,0,8.7,3,80,5,8,10,8,26,47,72,0,1032,11,10,63,16
13,7,0,3.8,3,73,7,8,10,8,21,78,82,2.5,1026,13,10,239,15
9,5,0,7.1,2,66,1,3,7,3,27,42,71,0,1029,9,10,329,20
8,2,0,8.7,3,58,-6,2,6,2,23,8,45,0,1031,8,10,311,18
8,2,0,8.7,3,51,-5,5,7,5,13,1,42,0,1032,8,10,325,11
10,1,0,8.7,3,44,-2,9,10,9,12,1,46,0,1030,10,10,161,8
13,8,0,8.7,3,36,3,8,10,8,30,36,60,0,1025,13,10,243,20
5,1,0,8.7,2,29,-9,-1,4,-1,37,4,39,0,1032,5,10,315,27
6,0,0,8.7,2,22,-11,1,4,1,20,0,31,0,1034,6,10,320,16
8,2,0,8.7,3,15,-3,6,8,6,15,13,47,0,1034,8,10,145,10
11,6,0,3.8,2,7,4,7,9,7,23,67,72,0.2,1027,11,10,232,14
9,4,0,8.7,3,0,-1,4,7,4,23,3,58,0,1028,9,10,296,17
6,2,0,8.7,2,0,-8,0,4,0,25,9,44,0,1031,6,10,317,19
8,0,0,8.7,2,0,-6,4,6,4,13,5,40,0,1031,8,10,267,11
12,5,0,8.7,3,7,1,7,9,7,20,19,57,0,1025,12,10,187,14
13,6,0,8.7,3,14,-2,7,10,7,23,6,45,0,1027,13,10,241,16
9,5,0,8.7,3,21,2,5,8,5,20,16,67,0,1030,9,10,18,15
9,5,0,8.7,3,29,2,5,7,5,21,28,69,0,1030,9,10,41,14
10,6,0,8.7,2,36,2,6,8,6,16,42,67,0,1030,10,10,38,11
10,5,0,5.5,2,43,2,7,9,7,14,43,64,0,1024,10,10,248,10
13,6,0,8.7,4,51,2,9,11,9,20,0,57,0,1020,13,10,264,15
5,-1,0,8.7,2,72,-13,-2,2,-2,24,1,31,0,1034,5,10,324,18
8,0,0,8.7,2,80,-10,4,6,4,12,8,31,0,1030,8,10,245,8
12,1,0,8.7,3,87,-2,7,9,7,18,11,48,0,1023,12,10,153,12
16,7,0,8.7,4,94,3,13,14,13,14,1,51,0,1018,16,10,158,10
18,11,0,7.1,4,100,7,13,14,13,29,54,67,0,1014,18,10,219,18
9,4,0,5.5,2,100,1,3,7,3,34,77,67,0.5,1023,9,10,217,25
7,2,0,8.7,3,84,-4,2,5,2,20,21,54,0,1028,7,10,330,16
8,1,0,8.7,3,77,-6,5,7,5,14,0,40,0,1032,8,10,329,12
11,2,0,8.7,3,69,-3,9,10,9,9,2,39,0,1030,11,10,290,7
13,5,0,5.5,2,62,-1,8,9,8,13,46,49,0,1028,13,10,271,8
15,6,0,8.7,4,55,0,10,11,10,18,5,48,0,1029,15,10,202,13
9,5,0,5.5,2,48,1,4,7,4,23,59,68,0,1034,9,10,52,17
9,6,0,4,2,40,5,5,8,5,23,92,84,5.8,1030,9,9,59,16
9,7,0,4,2,33,7,5,8,5,32,94,91,4.8,1025,9,10,295,22
10,5,0,5.6,2,26,4,6,8,6,14,73,77,0.1,1028,10,10,289,11
9,6,0,4,2,19,3,6,8,6,17,88,71,0,1027,9,10,300,12
7,3,0,8.7,2,11,0,3,6,3,17,15,66,0,1033,7,10,113,13
11,2,0,8.7,3,4,0,5,7,5,18,28,63,0,1028,11,10,190,12
11,4,0,8.7,3,0,-1,6,8,6,16,6,55,0,1028,11,10,180,11
12,5,0,8.7,2,0,3,6,8,6,20,72,69,1.5,1025,12,10,123,14
15,7,0,8.7,4,3,4,9,11,9,26,21,65,0,1022,15,10,267,18
8,3,0,7.1,2,10,1,3,6,3,21,28,70,0,1026,8,10,316,16
9,1,0,8.7,3,18,3,6,8,6,15,4,70,0,1023,9,10,159,11
16,6,0,8.7,4,25,6,10,11,10,21,8,71,0,1022,16,10,147,13
14,10,0,7.1,3,32,9,10,12,10,22,62,83,0.5,1021,14,9,250,14
12,7,0,4,2,39,6,7,9,7,17,89,80,0,1024,12,10,189,12
7,3,0,4,2,47,1,2,6,2,32,98,73,0,1028,7,10,14,23
6,3,0,4,2,54,0,1,5,1,26,96,70,0,1029,6,10,23,19
6,4,0,4,2,61,2,1,5,1,25,100,83,0.4,1027,6,10,106,18
6,1,0,7.2,1,69,-2,0,4,0,23,41,70,0,1032,6,10,296,18
5,0,0,7.2,1,72,-3,0,3,0,20,34,64,0,1035,5,10,137,16
7,1,0,4.1,2,86,0,3,5,3,12,82,71,0,1034,7,10,162,9
8,4,0,4.1,2,94,2,5,6,5,10,81,76,0.4,1032,8,9,40,8
7,4,0,4.1,2,100,2,4,6,4,15,87,78,0,1031,7,10,258,11
9,3,0,7.2,2,100,-1,3,6,3,20,32,60,0,1029,9,10,308,16
6,1,0,8.7,2,84,-4,1,4,1,18,17,54,0,1031,6,10,334,15
8,0,0,8.7,3,76,-4,5,6,5,8,14,50,0,1028,8,10,206,6
11,3,0,8.7,3,69,-1,7,8,7,10,16,53,0,1025,11,10,190,6
6,0,0,8.7,2,61,-5,-1,4,-1,28,8,56,0,1033,6,10,140,21
5,-1,0,8.7,2,53,-5,2,4,2,12,5,51,0,1033,5,10,178,10
8,0,0,8.7,3,46,-2,5,7,5,14,8,54,0,1024,8,10,187,10
15,4,0,8.7,4,38,-1,9,11,9,23,6,48,0,1017,15,10,243,14
14,5,0,8.7,3,31,1,8,10,8,19,2,55,0,1019,14,10,262,14
13,5,0,8.7,3,23,4,8,10,8,19,3,67,0,1021,13,10,109,15
18,6,0,8.7,4,16,7,12,13,12,29,17,69,0,1019,18,10,153,19
19,13,0,5.7,4,8,12,15,15,15,19,80,79,0,1015,19,10,222,12
14,8,0,5.7,3,1,9,11,13,11,23,60,81,0,1019,14,9,276,17
13,5,0,8.7,3,0,3,9,10,9,12,15,64,0,1022,13,8,65,9
12,3,0,8.7,3,0,1,8,10,8,15,1,56,0,1027,12,10,41,13
11,2,0,8.7,3,0,1,6,8,6,16,8,63,0,1028,11,10,67,12
13,7,0,5.7,3,7,7,7,10,7,39,85,80,1.8,1020,13,9,145,26
11,9,0,4.2,2,14,8,8,10,8,18,91,87,8.1,1017,11,8,297,13
9,6,0,4.2,2,22,5,6,8,6,17,87,82,0.1,1022,9,10,180,12
9,5,0,4.2,2,29,4,5,7,5,18,94,77,2.3,1022,9,10,65,13
10,7,0,4.2,2,37,5,6,9,6,17,70,78,0.2,1019,10,9,87,12
11,8,0,4.2,2,44,8,8,10,8,20,100,92,2,1017,11,7,76,14
11,7,0,5.7,2,52,6,7,9,7,22,80,83,0.2,1022,11,8,80,17
7,5,0,4.2,2,60,3,3,6,3,28,93,78,10.3,1027,7,9,72,19
7,3,0,4.2,2,67,4,2,5,2,25,92,89,1.3,1024,7,9,155,18
10,1,0,8.7,3,72,1,3,6,3,24,22,69,0,1027,10,10,311,17
11,2,0,8.7,2,79,3,6,8,6,22,35,67,2.3,1019,11,10,167,16
15,5,0,5.7,3,86,5,7,10,7,27,61,71,1.2,1017,15,9,210,20
7,3,0,5.7,2,94,-3,2,5,2,19,70,57,0,1027,7,10,66,14
6,1,0,4.3,2,100,0,2,5,2,16,75,74,1,1027,6,10,85,12
8,4,0,5.8,2,100,2,4,6,4,16,75,75,0,1024,8,10,80,12
10,2,0,8.7,3,84,3,6,8,6,12,15,72,0,1024,10,10,49,9
10,6,0,4.3,2,77,7,6,9,6,23,90,91,1.6,1020,10,8,161,16
12,5,0,5.8,2,70,5,5,8,5,30,87,81,0.1,1028,12,10,211,22
7,1,0,8.7,2,63,0,1,5,1,25,10,69,0,1031,7,10,126,18
13,5,0,8.7,4,55,3,8,10,8,23,23,66,0,1024,13,10,143,15
15,7,0,8.8,3,48,7,10,12,10,25,58,76,2,1019,15,10,151,16
12,7,0,10.2,3,41,7,8,10,8,26,63,81,1.7,1021,12,9,191,18
14,6,0,8.8,3,34,6,9,11,9,21,56,74,0.8,1023,14,10,177,15
14,6,0,8.8,3,26,5,9,11,9,22,48,70,0.7,1022,14,10,170,15
15,7,0,8.8,3,19,6,11,12,11,18,61,70,0.6,1021,15,10,146,12
17,8,0,10.2,3,12,9,12,13,12,20,64,77,1.5,1018,17,9,150,14
16,10,0,10.2,3,4,10,12,13,12,18,57,81,1.2,1016,16,9,143,13
15,10,0,8.9,3,0,9,11,12,11,22,62,82,1.4,1017,15,10,154,15
15,10,0,7.8,3,0,10,12,13,12,15,92,84,3.7,1020,15,10,57,11
19,9,0,11.8,4,3,12,15,16,15,10,43,80,0,1021,19,9,256,7
20,8,0,12.5,4,10,7,15,16,15,17,14,59,0,1024,20,10,134,12
15,7,0,11.8,3,17,5,9,11,9,22,41,65,0,1028,15,10,78,15
14,6,0,12.5,4,24,2,9,11,9,19,13,56,0,1033,14,10,75,14
14,7,0,12.6,4,32,3,9,11,9,22,29,58,0,1033,14,10,100,15
15,7,0,12.6,3,39,7,10,12,10,25,43,77,4.5,1030,15,10,107,18
12,7,0,9.2,3,46,9,9,10,9,16,79,92,3.4,1026,12,9,46,12
19,6,0,10.5,4,54,10,14,14,14,12,39,77,0,1019,19,10,198,8
23,10,0,12.6,4,61,12,18,19,18,16,26,68,0,1017,23,10,157,11
15,14,0,7.9,3,68,13,14,15,14,33,83,87,3,1014,15,7,141,20
28,16,0,12.7,5,72,18,23,23,22,20,17,78,1.3,1011,28,10,175,13
28,17,0,12.7,6,86,18,23,23,22,25,24,81,0.1,1010,28,10,102,17
31,17,0,12.7,7,93,18,24,24,23,29,22,77,0.2,1002,31,10,217,20
16,13,0,8,3,100,11,14,15,14,17,82,80,0.7,1009,16,9,131,13
19,12,0,11.9,4,100,13,16,16,16,19,52,85,0,1010,19,10,177,14
19,12,0,9.3,4,84,13,14,15,14,17,85,87,0.5,1014,19,10,90,13
14,9,0,8,3,77,10,10,12,10,28,100,87,0,1020,14,10,63,20
9,5,0,8,2,69,5,5,8,5,27,93,81,2.2,1028,9,9,134,18
12,3,0,12.8,4,61,2,7,9,7,19,21,65,0,1028,12,10,110,14
15,5,0,12.8,3,54,5,11,12,11,13,35,66,0.6,1024,15,9,94,9
17,8,0,10.6,3,46,8,12,13,12,11,44,73,0,1024,17,10,129,8
18,6,0,10.6,3,39,6,12,13,12,17,43,65,0,1025,18,10,86,12
19,11,0,12.9,5,31,8,15,15,15,18,33,66,0,1020,19,10,162,12
11,7,0,12.9,4,24,6,8,11,8,31,11,72,0,1020,11,10,280,23
19,11,0,11.9,4,16,11,15,16,15,18,61,76,0.5,1016,19,10,156,13
21,11,0,11.9,4,9,12,16,17,16,18,58,75,0.5,1015,21,9,156,12
24,13,0,11.9,4,1,11,18,19,18,27,58,64,0.2,1014,24,10,153,18
19,14,0,13,4,0,9,16,16,16,36,36,66,0,1015,19,10,116,26
26,17,0,13,5,0,16,22,22,22,26,45,72,0,1007,26,10,180,17
25,15,0,10.7,5,0,16,20,21,20,17,68,75,0,1005,25,10,190,12
18,11,0,8.1,3,6,8,12,14,12,30,81,70,0.2,1013,18,10,340,22
21,8,0,13.1,4,14,6,15,16,15,14,20,55,0,1019,21,10,159,10
24,9,0,13.1,4,21,9,20,20,20,13,19,50,0,1021,24,10,190,8
25,13,0,13.1,5,29,3,19,19,19,24,22,39,0,1021,25,10,146,15
22,14,0,9.5,4,36,8,18,18,18,16,71,53,0,1020,22,10,161,9
27,11,0,13.1,5,44,10,21,21,21,13,31,51,0,1020,27,10,131,8
26,16,0,13.1,6,52,8,21,21,21,28,6,46,0,1019,26,10,146,18
25,16,0,13.2,6,59,15,20,21,20,31,31,73,0,1013,25,10,154,22
22,13,0,12,4,67,13,19,20,19,22,39,70,0,1014,22,10,191,15
20,15,0,9.5,4,74,14,18,18,18,21,53,77,0,1013,20,10,236,15
26,14,0,13.2,6,82,16,22,22,22,15,4,71,0,1014,26,10,190,12
25,15,0,13.2,6,86,15,19,20,19,27,19,76,0,1011,25,10,124,20
26,17,0,13.2,5,93,18,23,23,22,30,60,80,0,1006,26,10,192,22
25,16,0,13.3,5,100,14,20,21,20,24,38,70,0.1,1011,25,10,258,19
25,13,0,13.3,5,100,9,20,20,20,17,38,55,0,1015,25,10,115,13
23,13,0,13.3,5,85,5,19,19,19,19,21,43,0,1013,23,10,122,14
25,16,0,12,5,78,12,20,21,20,15,49,60,0,1009,25,10,133,10
26,15,0,13.3,5,70,15,21,21,21,16,26,70,0,1013,26,8,129,12
25,16,0,13.3,5,63,14,20,21,20,28,45,71,8,1009,25,9,133,20
22,15,0,10.8,4,56,16,19,19,19,16,55,83,0,1012,22,9,141,12
22,14,0,13.3,5,49,14,19,20,19,25,32,73,0,1015,22,10,121,19
25,14,0,9.6,4,41,15,18,18,18,40,72,83,0,1010,25,10,225,28
26,12,0,13.4,6,34,9,21,21,20,27,0,51,0,1011,26,10,251,20
29,16,0,13.4,7,27,13,24,24,24,26,9,52,3.2,1009,29,10,185,18
26,20,0,13.3,5,19,19,25,25,23,21,35,80,2.1,1009,26,10,187,14
27,20,0,9.6,5,12,20,26,26,24,15,69,83,2.8,1008,27,9,208,11
24,16,0,13.8,6,5,12,20,21,20,19,30,63,0,1013,24,10,61,14
24,15,0,12.2,5,0,14,20,21,20,22,50,69,0,1009,24,10,131,16
22,18,0,9.8,5,0,19,21,22,21,8,70,91,2,1005,22,8,155,5
28,18,0,13.9,6,2,19,25,25,24,14,12,79,0,1007,28,8,143,10
27,17,0,13.3,6,9,13,23,23,23,19,15,58,0,1013,27,10,36,14
24,14,0,13.9,6,17,10,21,22,21,16,1,51,0,1016,24,10,86,14
25,15,0,13.9,6,24,13,20,21,20,22,17,67,0,1012,25,10,127,16
23,19,0,9.9,5,31,18,21,22,21,15,86,82,0.2,1009,23,10,105,11
25,18,0,11,5,39,17,22,22,22,13,53,76,0.1,1009,25,10,90,10
27,17,0,14,6,46,16,23,23,22,16,14,68,0,1010,27,10,112,12
27,17,0,14,6,53,12,22,22,22,25,26,55,0,1011,27,10,123,18
27,20,0,12.2,5,60,18,25,25,23,31,53,72,0,1006,27,10,133,23
26,20,0,8.7,5,68,20,25,25,23,16,80,83,0,1005,26,8,68,12
26,20,0,8.7,5,75,21,25,25,23,19,84,85,0.4,1004,26,10,123,15
25,20,0,9.9,5,82,20,25,25,23,20,81,81,3.7,1006,25,9,184,15
26,19,0,12.2,5,86,19,24,24,23,15,56,80,0.3,1009,26,10,128,12
28,19,0,14,7,100,20,25,25,24,25,25,79,0.6,1008,28,10,138,19
30,22,0,9.9,6,100,22,29,29,26,16,70,83,2.9,1004,30,10,173,11
25,20,0,13.4,5,85,15,24,24,23,24,57,66,0.2,1011,25,9,29,17
26,19,0,11.1,5,77,10,23,23,22,14,61,49,0,1011,26,10,123,11
28,18,0,12.2,5,69,14,24,24,24,14,44,57,0,1007,28,10,243,10
30,20,0,14,7,62,16,26,26,25,27,12,61,0,1010,30,10,151,20
26,21,0,8.8,5,54,20,25,25,23,23,88,85,4.4,1009,26,8,131,17
24,21,0,8.8,5,47,21,25,25,23,9,89,93,14.3,1005,24,6,159,6
26,20,0,9.9,5,39,20,25,25,23,16,82,84,1.8,1007,26,10,183,11
29,22,0,8.8,6,32,22,27,27,25,15,89,86,2.2,1005,29,7,154,11
30,24,0,11.1,6,24,21,30,30,28,23,44,69,0,1004,30,9,240,16
34,23,0,14.1,8,17,19,32,32,30,22,7,57,0,1007,34,10,210,16
32,24,0,9.9,6,9,19,29,29,27,19,63,62,0,1005,32,10,211,13
31,24,0,11.1,6,2,20,28,28,26,17,49,68,0,1008,31,10,207,13
26,23,0,8.8,6,0,23,29,29,26,9,84,84,16.5,1008,26,8,112,7
25,22,0,10.2,5,0,21,25,25,23,21,89,87,6.8,1006,25,9,92,16
29,22,0,10.2,6,0,23,28,28,25,20,89,87,7.7,1001,29,9,167,14
24,20,0,11.2,5,6,20,25,25,23,15,78,86,3.7,1005,24,10,52,11
27,19,0,14.5,7,13,19,25,25,24,15,21,77,0,1009,27,10,119,11
28,21,0,14.5,7,21,21,27,27,25,18,35,78,0,1009,28,10,140,14
27,21,0,10.2,5,28,20,26,26,24,19,83,82,2.5,1010,27,10,145,14
27,21,0,9.1,5,36,22,27,27,24,15,93,90,35.7,1007,27,6,132,11
30,23,0,10.1,6,44,24,30,30,26,13,78,86,3.7,1008,30,7,106,9
31,24,0,11.2,6,51,25,32,32,27,13,61,85,0.1,1005,31,9,130,10
34,26,0,12.3,7,59,25,37,37,31,25,44,73,4.6,1000,34,10,233,16
27,23,0,9.1,6,66,24,30,30,26,14,82,87,5.1,1002,27,8,200,10
25,22,0,9.1,5,74,22,26,26,24,23,99,92,0,1004,25,10,93,17
24,22,0,9.1,5,81,21,25,25,23,21,99,92,1,1008,24,9,91,15
28,22,0,11.2,6,89,24,29,29,26,23,78,92,0.2,1004,28,7,138,16
34,22,0,11.2,7,96,24,34,34,28,29,66,80,0,999,34,10,272,20
26,20,0,12.3,5,100,21,25,25,24,10,58,84,5.3,1002,26,9,146,8
27,21,0,14.5,7,100,21,27,27,25,10,26,79,0,1003,27,10,118,8
28,21,0,12.3,6,85,19,27,27,24,14,48,74,0,1006,28,10,96,10
22,19,0,9,5,78,19,21,23,21,15,97,87,5.8,1010,22,10,90,10
21,19,0,9,5,71,18,20,21,20,16,98,86,2.1,1011,21,9,94,11
20,18,0,9,4,63,17,19,19,19,23,89,90,6.6,1010,20,10,48,14
24,19,0,10.1,5,56,19,21,22,21,25,87,86,0,1007,24,10,102,18
25,20,0,9,5,49,20,24,24,23,20,91,87,6.2,1009,25,9,66,13
27,21,0,9,6,42,23,28,28,25,23,95,92,0.4,1009,27,8,42,17
29,23,0,13.4,6,34,23,29,29,26,47,54,83,1,1005,29,10,44,33
24,23,0,9,5,27,23,26,26,24,82,100,93,36.1,990,24,7,73,51
29,23,0,11.2,6,20,23,28,28,25,44,73,88,0.1,995,29,10,281,28
33,23,0,14,6,13,24,34,34,29,19,10,77,1.6,1002,33,10,214,11
32,23,0,13.4,6,5,24,33,33,29,15,22,76,0,1003,32,10,125,10
30,23,0,14,7,0,24,31,31,27,18,20,83,0,1003,30,9,105,14
29,23,0,9.7,6,0,23,28,28,25,21,86,87,0.2,1002,29,8,107,16
28,23,0,8.5,6,2,23,28,28,25,31,86,87,0,1004,28,10,121,22
29,24,0,10.9,6,9,23,29,29,26,27,76,87,0,1005,29,10,130,20
30,23,0,8.5,6,16,24,30,30,26,17,78,88,0.1,1006,30,8,83,13
30,24,0,10.9,6,24,24,31,31,27,14,67,87,0,1006,30,8,93,10
31,23,0,10.9,6,31,24,31,31,27,12,54,84,0,1005,31,8,94,8
31,23,0,13.3,6,38,25,34,34,28,9,40,83,10.5,1005,31,7,152,5
32,25,0,12.1,6,45,26,34,34,28,16,47,85,6.3,1004,32,8,200,11
31,26,0,10.9,6,53,26,35,35,29,15,55,84,3,1003,31,10,192,10
33,26,0,13.5,7,60,26,36,36,30,10,29,80,9.8,1004,33,9,178,6
35,25,0,13.5,7,67,26,38,38,31,12,29,77,5.7,1006,35,10,206,7
35,27,0,13.5,7,74,26,39,39,32,16,22,72,2.2,1008,35,10,217,10
36,27,0,13.4,7,82,25,40,40,33,18,11,66,0,1008,36,10,226,11
36,27,0,13.4,8,89,25,39,39,32,18,8,68,0,1008,36,10,200,12
34,26,0,13.4,8,96,24,36,36,31,18,8,67,0,1008,34,10,196,12
35,26,0,13.4,8,100,24,37,37,31,18,9,65,0,1008,35,10,192,12
36,26,0,13.4,7,89,25,39,39,32,14,8,70,0.2,1009,36,10,182,9
36,27,0,13.4,8,82,26,40,40,32,20,6,71,0,1009,36,10,172,14
36,27,0,13.4,8,75,25,39,39,32,23,6,68,0,1008,36,10,171,15
37,26,0,13.4,8,67,24,38,38,32,20,5,67,0,1006,37,10,177,14
36,26,0,13.3,8,60,25,38,38,31,22,10,71,0,1006,36,10,155,15
32,25,0,13.3,7,53,24,33,33,29,28,12,75,0,1007,32,10,137,19
32,26,0,13.3,7,46,25,34,34,29,24,46,80,0.1,1010,32,8,90,17
31,26,0,10.8,6,38,25,33,33,28,36,63,85,4.1,1009,31,10,86,24
29,26,0,12,6,31,25,32,32,27,42,67,88,13.2,1007,29,9,101,24
27,25,0,10.8,6,24,24,30,30,26,41,78,89,0,1005,27,10,134,24
28,24,0,9.5,6,16,23,29,29,26,40,75,84,0,1003,28,10,251,26
30,22,0,10.8,6,9,22,29,29,27,18,52,78,0.1,1008,30,10,202,12
30,22,0,13.2,7,2,23,30,30,27,12,29,79,0.1,1008,30,10,137,8
31,23,0,13.2,7,0,21,29,29,27,16,22,73,0,1007,31,10,120,11
30,23,0,12,6,0,23,30,30,27,16,44,80,0.7,1006,30,10,95,12
29,24,0,10.7,6,5,24,30,30,27,19,61,85,0.6,1006,29,8,51,14
31,23,0,13.1,7,12,23,31,31,28,14,9,77,0,1008,31,9,68,11
30,22,0,13.1,7,20,23,29,29,26,18,25,83,0,1010,30,10,97,13
31,23,0,13.1,7,27,23,30,30,27,18,21,79,0,1010,31,8,108,13
31,25,0,10.7,6,34,25,34,34,28,20,61,84,11.6,1007,31,9,236,13
28,23,0,8.2,6,42,24,29,29,26,12,92,89,5.6,1006,28,8,171,9
26,23,0,8.2,5,49,22,27,27,24,21,85,87,0.1,1006,26,9,82,14
26,23,0,8.2,5,56,23,27,27,25,26,89,90,1.9,1005,26,9,42,18
27,21,0,8.1,5,63,22,27,27,24,35,84,91,2.3,1002,27,10,103,21
30,20,0,13,6,71,21,26,26,24,28,38,82,0.4,1006,30,10,315,19
29,20,0,13,7,78,22,28,28,26,9,17,79,0.3,1009,29,10,252,6
30,22,0,13,6,85,22,30,30,27,9,17,75,0.1,1009,30,10,182,5
29,21,0,13,6,92,22,29,29,27,10,15,76,3.9,1009,29,10,121,6
30,22,0,12.9,7,100,22,29,29,27,11,14,75,0,1008,30,10,79,8
29,21,0,12.9,7,100,22,29,29,26,13,7,77,0,1009,29,10,99,9
29,21,0,12.9,7,89,22,29,29,26,14,18,79,0,1010,29,10,103,10
29,23,0,11.9,6,74,22,29,29,26,15,48,79,0.5,1009,29,9,128,10
29,23,0,12.9,6,66,22,30,30,27,11,36,73,0.6,1011,29,10,189,7
30,20,0,12.8,7,59,21,30,30,27,15,9,73,0,1014,30,10,236,10
29,22,0,12.8,6,51,22,30,30,27,20,23,75,1.5,1012,29,10,156,15
28,23,0,11.9,6,44,22,29,29,26,14,69,80,1.9,1011,28,9,108,10
28,23,0,12.8,6,36,22,29,29,26,15,61,81,0.6,1011,28,9,132,11
28,20,0,12.8,7,29,21,27,27,25,18,19,80,0.1,1010,28,10,108,13
28,21,0,12.8,7,21,20,27,27,25,20,25,74,0.2,1013,28,10,53,14
28,19,0,12.7,6,14,17,25,25,24,16,8,67,0,1015,28,10,38,11
28,18,0,12.7,6,6,17,25,25,24,14,8,67,0,1015,28,10,176,9
29,17,0,12.7,7,0,18,25,25,24,10,23,69,0,1013,29,10,124,6
22,17,0,11.9,5,0,17,20,21,20,20,50,81,1.3,1016,22,10,317,12
26,16,0,12.7,5,0,14,22,22,21,19,36,64,0,1019,26,10,107,12
26,18,0,11.9,5,1,17,24,24,23,12,48,69,0,1018,26,10,99,8
23,19,0,7.9,5,9,19,21,22,21,9,85,88,0.6,1017,23,7,248,6
26,19,0,12.6,5,16,19,24,24,23,28,54,78,10.4,1015,26,8,132,18
27,22,0,8.8,6,24,21,27,27,25,17,66,81,2.2,1012,27,9,141,12
27,21,0,8.8,5,32,20,27,27,25,19,60,79,0.5,1013,27,9,150,13
27,21,0,8.8,6,39,21,27,27,25,17,60,80,0.8,1012,27,9,188,12
27,21,0,8.8,5,47,21,27,27,24,19,57,82,2.6,1012,27,9,161,13
27,19,0,11.6,6,54,18,24,24,23,19,26,75,0,1013,27,10,75,13
27,21,0,7.4,5,62,20,26,26,24,20,75,80,0.2,1012,27,10,134,14
27,20,0,7.4,5,69,20,25,25,23,22,71,85,3.7,1008,27,9,277,15
27,20,0,6,5,77,20,24,24,23,16,80,84,0.8,1008,27,8,115,11
24,20,0,11.6,6,84,20,24,24,23,12,53,85,0,1008,24,10,59,8
27,19,0,11.6,6,92,19,25,25,24,19,13,78,0,1012,27,10,31,14
27,19,0,10.2,5,99,18,23,23,23,22,21,76,0,1013,27,10,29,15
26,19,0,6,5,100,19,25,25,23,30,71,80,0.8,1015,26,10,50,21
24,23,0,6,5,85,22,26,26,24,43,91,91,2.6,1016,24,10,73,27
29,25,0,6,6,78,24,30,30,27,30,76,86,0,1013,29,10,145,19
23,16,0,7.4,5,75,18,22,24,22,36,55,78,2.5,1013,23,10,283,24
24,14,0,11.6,6,68,14,22,23,22,15,4,61,0,1018,24,10,219,10
27,16,0,11.6,6,61,19,24,24,23,13,24,77,0,1020,27,10,134,8
25,19,0,8.8,5,53,17,22,22,21,18,66,80,1.9,1024,25,10,96,12
21,19,0,5.9,4,46,18,20,20,20,17,98,86,6.7,1022,21,10,68,11
23,19,0,5.9,5,39,17,21,22,21,19,74,78,0.2,1019,23,10,94,12
24,19,0,5.9,5,31,17,24,24,22,25,90,74,0,1014,24,10,125,17
21,18,0,7.3,4,24,17,20,21,20,22,79,86,2.2,1014,21,8,136,14
24,16,0,10.2,6,17,14,20,21,20,17,17,70,0,1015,24,10,306,11
24,14,0,5.9,5,10,10,19,19,19,22,68,57,0,1015,24,10,291,14
22,12,0,11.6,5,2,7,18,18,18,18,11,52,0,1021,22,10,226,12
23,12,0,11.6,5,0,8,20,20,20,8,2,46,0,1023,23,10,285,6
24,12,0,11.6,4,0,9,20,20,20,9,31,51,0,1023,24,10,199,5
24,13,0,11.6,6,5,11,20,21,20,12,14,60,0,1021,24,10,111,8
25,15,0,11.6,6,12,16,23,24,23,11,0,68,0,1019,25,10,122,9
25,15,0,11.6,6,19,18,23,24,23,11,1,72,0,1019,25,10,88,9
25,15,0,11.6,6,27,16,23,23,23,13,0,67,0,1020,25,10,68,10
24,15,0,11.6,6,34,16,21,22,21,14,10,74,0,1019,24,10,69,10
24,15,0,11.6,6,41,14,20,21,20,16,34,71,0,1016,24,10,69,10
24,16,0,8.6,5,48,16,21,22,21,16,51,78,0.2,1015,24,10,80,11
25,17,0,8.7,6,56,18,23,24,23,15,7,76,0,1017,25,10,70,12
26,18,0,8.7,5,63,18,22,22,22,17,30,80,0,1018,26,9,69,12
25,17,0,8.7,6,70,18,24,24,22,14,27,79,0,1018,25,9,78,11
22,17,0,7.2,5,77,17,21,23,21,17,45,77,0.1,1019,22,10,110,13
26,18,0,8.7,6,92,18,23,23,22,21,27,78,0,1017,26,10,154,15
21,14,0,8.7,4,99,11,18,18,18,27,36,63,0,1019,21,10,322,20
20,11,0,8.7,5,100,6,17,18,17,10,27,48,0,1022,20,10,96,6
17,15,0,4.1,4,86,13,17,17,17,20,95,80,10.3,1022,17,9,40,13
19,14,0,7.2,4,79,11,16,17,16,28,61,69,0.1,1027,19,10,101,19
18,14,0,7.2,4,75,8,16,16,16,20,64,60,0,1030,18,10,104,15
14,10,0,5.6,3,59,10,12,13,12,16,63,80,4.1,1026,14,10,308,11
18,9,0,8.7,4,52,7,15,16,15,14,1,55,0,1026,18,10,239,11
20,10,0,8.7,5,44,11,18,18,18,17,16,65,0,1026,20,10,101,12
19,15,0,4.1,4,37,16,18,18,18,21,76,85,0.7,1024,19,8,131,13
